K,Bytes,AvgTimeMs
# Client started: Tue Jan 27 16:03:26 MSK 2026
# Parameters: N=8, M=5000, Q=25
1851,14816,18
1852,14824,21
1853,14832,21
1854,14840,19
1855,14848,19
1856,14856,17
1857,14864,24
1858,14872,16
1859,14880,24
1860,14888,20
1861,14896,18
1862,14904,19
1863,14912,15
1864,14920,17
1865,14928,22
1866,14936,16
1867,14944,15
1868,14952,17
1869,14960,16
1870,14968,19
1871,14976,17
1872,14984,16
1873,14992,19
1874,15000,16
1875,15008,19
1876,15016,18
1877,15024,18
1878,15032,18
1879,15040,21
1880,15048,18
1881,15056,17
1882,15064,16
1883,15072,16
1884,15080,17
1885,15088,17
1886,15096,21
1887,15104,16
1888,15112,20
1889,15120,17
1890,15128,18
1891,15136,15
1892,15144,18
1893,15152,15
1894,15160,17
1895,15168,16
1896,15176,22
1897,15184,18
1898,15192,16
1899,15200,16
1900,15208,18
1901,15216,16
1902,15224,16
1903,15232,17
1904,15240,16
1905,15248,15
1906,15256,17
1907,15264,20
1908,15272,19
1909,15280,17
1910,15288,17
1911,15296,17
1912,15304,21
1913,15312,21
1914,15320,19
1915,15328,18
1916,15336,21
1917,15344,17
1918,15352,16
1919,15360,16
1920,15368,18
1921,15376,16
1922,15384,21
1923,15392,17
1924,15400,15
1925,15408,19
1926,15416,18
1927,15424,18
1928,15432,18
1929,15440,17
1930,15448,17
1931,15456,20
1932,15464,31
1933,15472,17
1934,15480,16
1935,15488,32
1936,15496,16
1937,15504,19
1938,15512,17
1939,15520,18
1940,15528,19
1941,15536,15
1942,15544,27
1943,15552,82
1944,15560,30
1945,15568,17
1946,15576,17
1947,15584,18
1948,15592,18
1949,15600,18
1950,15608,19
1951,15616,14
1952,15624,18
1953,15632,17
1954,15640,15
1955,15648,17
1956,15656,18
1957,15664,16
1958,15672,20
1959,15680,22
1960,15688,17
1961,15696,18
1962,15704,27
1963,15712,17
1964,15720,42
1965,15728,17
1966,15736,29
1967,15744,30
1968,15752,32
1969,15760,20
1970,15768,19
1971,15776,27
1972,15784,17
1973,15792,17
1974,15800,16
1975,15808,15
1976,15816,16
1977,15824,17
1978,15832,16
1979,15840,19
1980,15848,28
1981,15856,15
1982,15864,17
1983,15872,18
1984,15880,16
1985,15888,29
1986,15896,18
1987,15904,17
1988,15912,25
1989,15920,33
1990,15928,18
1991,15936,17
1992,15944,16
1993,15952,16
1994,15960,23
1995,15968,18
1996,15976,16
1997,15984,18
1998,15992,18
1999,16000,17
2000,16008,16
2001,16016,19
2002,16024,15
2003,16032,18
2004,16040,15
2005,16048,18
2006,16056,18
2007,16064,18
2008,16072,18
2009,16080,20
2010,16088,17
2011,16096,22
2012,16104,18
2013,16112,19
2014,16120,16
2015,16128,20
2016,16136,15
2017,16144,17
2018,16152,19
2019,16160,19
2020,16168,16
2021,16176,17
2022,16184,15
2023,16192,17
2024,16200,14
2025,16208,22
2026,16216,17
2027,16224,16
2028,16232,17
2029,16240,15
2030,16248,18
2031,16256,18
2032,16264,17
2033,16272,19
2034,16280,17
2035,16288,19
2036,16296,19
2037,16304,16
2038,16312,15
2039,16320,31
2040,16328,16
2041,16336,17
2042,16344,17
2043,16352,14
2044,16360,14
2045,16368,14
2046,16376,17
2047,16384,16
2048,16392,18
2049,16400,17
2050,16408,17
2051,16416,16
2052,16424,16
2053,16432,15
2054,16440,16
2055,16448,19
2056,16456,17
2057,16464,16
2058,16472,18
2059,16480,16
2060,16488,19
2061,16496,17
2062,16504,18
2063,16512,18
2064,16520,18
2065,16528,17
2066,16536,17
2067,16544,19
2068,16552,16
2069,16560,18
2070,16568,16
2071,16576,21
2072,16584,18
2073,16592,21
2074,16600,17
2075,16608,17
2076,16616,18
2077,16624,19
2078,16632,17
2079,16640,20
2080,16648,17
2081,16656,15
2082,16664,19
2083,16672,18
2084,16680,17
2085,16688,14
2086,16696,15
2087,16704,19
2088,16712,20
2089,16720,16
2090,16728,17
2091,16736,18
2092,16744,18
2093,16752,18
2094,16760,25
2095,16768,15
2096,16776,18
2097,16784,16
2098,16792,16
2099,16800,14
2100,16808,16
2101,16816,16
2102,16824,20
2103,16832,21
2104,16840,18
2105,16848,14
2106,16856,14
2107,16864,14
2108,16872,14
2109,16880,15
2110,16888,18
2111,16896,19
2112,16904,16
2113,16912,17
2114,16920,18
2115,16928,20
2116,16936,19
2117,16944,20
2118,16952,20
2119,16960,17
2120,16968,16
2121,16976,18
2122,16984,17
2123,16992,23
2124,17000,16
2125,17008,17
2126,17016,16
2127,17024,20
2128,17032,18
2129,17040,17
2130,17048,18
2131,17056,17
2132,17064,16
2133,17072,18
2134,17080,18
2135,17088,16
2136,17096,22
2137,17104,18
2138,17112,19
2139,17120,22
2140,17128,20
2141,17136,17
2142,17144,16
2143,17152,17
2144,17160,18
2145,17168,17
2146,17176,19
2147,17184,17
2148,17192,17
2149,17200,17
2150,17208,19
2151,17216,17
2152,17224,17
2153,17232,15
2154,17240,19
2155,17248,18
2156,17256,17
2157,17264,18
2158,17272,16
2159,17280,18
2160,17288,18
2161,17296,19
2162,17304,18
2163,17312,16
2164,17320,17
2165,17328,20
2166,17336,19
2167,17344,15
2168,17352,16
2169,17360,19
2170,17368,17
2171,17376,21
2172,17384,19
2173,17392,20
2174,17400,21
2175,17408,18
2176,17416,17
2177,17424,18
2178,17432,19
2179,17440,17
2180,17448,18
2181,17456,20
2182,17464,19
2183,17472,18
2184,17480,19
2185,17488,16
2186,17496,18
2187,17504,20
2188,17512,17
2189,17520,19
2190,17528,18
2191,17536,17
2192,17544,20
2193,17552,18
2194,17560,21
2195,17568,18
2196,17576,20
2197,17584,18
2198,17592,16
2199,17600,18
2200,17608,17
2201,17616,17
2202,17624,16
2203,17632,18
2204,17640,20
2205,17648,19
2206,17656,22
2207,17664,19
2208,17672,20
2209,17680,18
2210,17688,19
2211,17696,18
2212,17704,20
2213,17712,20
2214,17720,20
2215,17728,18
2216,17736,17
2217,17744,19
2218,17752,18
2219,17760,17
2220,17768,18
2221,17776,17
2222,17784,16
2223,17792,18
2224,17800,19
2225,17808,20
2226,17816,17
2227,17824,19
2228,17832,18
2229,17840,17
2230,17848,18
2231,17856,19
2232,17864,18
2233,17872,18
2234,17880,19
2235,17888,18
2236,17896,19
2237,17904,19
2238,17912,19
2239,17920,16
2240,17928,19
2241,17936,19
2242,17944,16
2243,17952,22
2244,17960,18
2245,17968,20
2246,17976,16
2247,17984,17
2248,17992,16
2249,18000,18
2250,18008,19
2251,18016,17
2252,18024,20
2253,18032,16
2254,18040,17
2255,18048,19
2256,18056,20
2257,18064,24
2258,18072,19
2259,18080,17
2260,18088,16
2261,18096,16
2262,18104,19
2263,18112,23
2264,18120,18
2265,18128,18
2266,18136,22
2267,18144,19
2268,18152,20
2269,18160,21
2270,18168,20
2271,18176,21
2272,18184,19
2273,18192,21
2274,18200,19
2275,18208,21
2276,18216,19
2277,18224,22
2278,18232,17
2279,18240,20
2280,18248,19
2281,18256,18
2282,18264,18
2283,18272,23
2284,18280,17
2285,18288,17
2286,18296,19
2287,18304,20
2288,18312,24
2289,18320,18
2290,18328,18
2291,18336,17
2292,18344,18
2293,18352,17
2294,18360,19
2295,18368,16
2296,18376,21
2297,18384,16
2298,18392,17
2299,18400,19
2300,18408,19
2301,18416,21
2302,18424,18
2303,18432,18
2304,18440,24
2305,18448,21
2306,18456,20
2307,18464,17
2308,18472,20
2309,18480,16
2310,18488,19
2311,18496,16
2312,18504,20
2313,18512,19
2314,18520,17
2315,18528,18
2316,18536,21
2317,18544,20
2318,18552,18
2319,18560,19
2320,18568,17
2321,18576,19
2322,18584,16
2323,18592,20
2324,18600,18
2325,18608,20
2326,18616,19
2327,18624,24
2328,18632,17
2329,18640,19
2330,18648,18
2331,18656,20
2332,18664,20
2333,18672,20
2334,18680,18
2335,18688,17
2336,18696,17
2337,18704,18
2338,18712,21
2339,18720,19
2340,18728,17
2341,18736,18
2342,18744,21
2343,18752,18
2344,18760,18
2345,18768,18
2346,18776,17
2347,18784,17
2348,18792,18
2349,18800,20
2350,18808,17
2351,18816,18
2352,18824,18
2353,18832,17
2354,18840,20
2355,18848,18
2356,18856,20
2357,18864,17
2358,18872,18
2359,18880,18
2360,18888,20
2361,18896,18
2362,18904,15
2363,18912,14
2364,18920,19
2365,18928,17
2366,18936,18
2367,18944,16
2368,18952,17
2369,18960,19
2370,18968,16
2371,18976,19
2372,18984,18
2373,18992,14
2374,19000,27
2375,19008,19
2376,19016,15
2377,19024,18
2378,19032,17
2379,19040,19
2380,19048,17
2381,19056,19
2382,19064,19
2383,19072,22
2384,19080,20
2385,19088,19
2386,19096,20
2387,19104,19
2388,19112,22
2389,19120,18
2390,19128,19
2391,19136,17
2392,19144,19
2393,19152,19
2394,19160,18
2395,19168,18
2396,19176,20
2397,19184,16
2398,19192,19
2399,19200,19
2400,19208,18
2401,19216,19
2402,19224,20
2403,19232,16
2404,19240,20
2405,19248,18
2406,19256,20
2407,19264,25
2408,19272,19
2409,19280,20
2410,19288,19
2411,19296,19
2412,19304,20
2413,19312,18
2414,19320,17
2415,19328,18
2416,19336,18
2417,19344,21
2418,19352,21
2419,19360,17
2420,19368,19
2421,19376,18
2422,19384,20
2423,19392,20
2424,19400,20
2425,19408,18
2426,19416,18
2427,19424,19
2428,19432,17
2429,19440,19
2430,19448,20
2431,19456,20
2432,19464,21
2433,19472,19
2434,19480,17
2435,19488,15
2436,19496,19
2437,19504,20
2438,19512,24
2439,19520,20
2440,19528,19
2441,19536,20
2442,19544,17
2443,19552,20
2444,19560,19
2445,19568,17
2446,19576,21
2447,19584,20
2448,19592,19
2449,19600,18
2450,19608,20
2451,19616,18
2452,19624,15
2453,19632,18
2454,19640,18
2455,19648,18
2456,19656,20
2457,19664,19
2458,19672,17
2459,19680,21
2460,19688,22
2461,19696,19
2462,19704,20
2463,19712,20
2464,19720,19
2465,19728,18
2466,19736,17
2467,19744,17
2468,19752,21
2469,19760,19
2470,19768,20
2471,19776,18
2472,19784,20
2473,19792,18
2474,19800,17
2475,19808,18
2476,19816,17
2477,19824,20
2478,19832,20
2479,19840,21
2480,19848,19
2481,19856,19
2482,19864,17
2483,19872,19
2484,19880,19
2485,19888,19
2486,19896,23
2487,19904,17
2488,19912,18
2489,19920,20
2490,19928,16
2491,19936,19
2492,19944,20
2493,19952,18
2494,19960,20
2495,19968,19
2496,19976,18
2497,19984,16
2498,19992,19
2499,20000,18
2500,20008,18
2501,20016,17
2502,20024,18
2503,20032,17
2504,20040,17
2505,20048,18
2506,20056,20
2507,20064,16
2508,20072,33
2509,20080,18
2510,20088,19
2511,20096,17
2512,20104,18
2513,20112,17
2514,20120,22
2515,20128,18
2516,20136,31
2517,20144,15
2518,20152,29
2519,20160,19
2520,20168,17
2521,20176,19
2522,20184,19
2523,20192,18
2524,20200,17
2525,20208,18
2526,20216,19
2527,20224,17
2528,20232,19
2529,20240,17
2530,20248,21
2531,20256,19
2532,20264,16
2533,20272,17
2534,20280,16
2535,20288,16
2536,20296,19
2537,20304,19
2538,20312,21
2539,20320,18
2540,20328,20
2541,20336,20
2542,20344,22
2543,20352,18
2544,20360,19
2545,20368,17
2546,20376,20
2547,20384,21
2548,20392,17
2549,20400,18
2550,20408,19
2551,20416,19
2552,20424,20
2553,20432,17
2554,20440,17
2555,20448,18
2556,20456,19
2557,20464,20
2558,20472,16
2559,20480,16
2560,20488,18
2561,20496,19
2562,20504,16
2563,20512,19
2564,20520,17
2565,20528,17
2566,20536,21
2567,20544,16
2568,20552,17
2569,20560,18
2570,20568,18
2571,20576,18
2572,20584,20
2573,20592,19
2574,20600,21
2575,20608,17
2576,20616,20
2577,20624,21
2578,20632,17
2579,20640,18
2580,20648,18
2581,20656,17
2582,20664,17
2583,20672,17
2584,20680,18
2585,20688,18
2586,20696,19
2587,20704,17
2588,20712,17
2589,20720,19
2590,20728,19
2591,20736,16
2592,20744,17
2593,20752,20
2594,20760,17
2595,20768,19
2596,20776,18
2597,20784,19
2598,20792,16
2599,20800,18
2600,20808,18
2601,20816,17
2602,20824,18
2603,20832,20
2604,20840,19
2605,20848,19
2606,20856,18
2607,20864,20
2608,20872,19
2609,20880,17
2610,20888,16
2611,20896,15
2612,20904,17
2613,20912,18
2614,20920,20
2615,20928,19
2616,20936,19
2617,20944,16
2618,20952,21
2619,20960,16
2620,20968,20
2621,20976,16
2622,20984,18
2623,20992,17
2624,21000,19
2625,21008,19
2626,21016,16
2627,21024,17
2628,21032,18
2629,21040,19
2630,21048,25
2631,21056,17
2632,21064,18
2633,21072,17
2634,21080,17
2635,21088,18
2636,21096,17
2637,21104,17
2638,21112,18
2639,21120,19
2640,21128,17
2641,21136,16
2642,21144,18
2643,21152,19
2644,21160,19
2645,21168,19
2646,21176,18
2647,21184,18
2648,21192,19
2649,21200,21
2650,21208,18
2651,21216,17
2652,21224,18
2653,21232,18
2654,21240,19
2655,21248,18
2656,21256,17
2657,21264,17
2658,21272,18
2659,21280,16
2660,21288,19
2661,21296,19
2662,21304,20
2663,21312,17
2664,21320,19
2665,21328,20
2666,21336,19
2667,21344,19
2668,21352,16
2669,21360,19
2670,21368,20
2671,21376,17
2672,21384,15
2673,21392,19
2674,21400,17
2675,21408,19
2676,21416,16
2677,21424,19
2678,21432,19
2679,21440,17
2680,21448,18
2681,21456,17
2682,21464,17
2683,21472,17
2684,21480,17
2685,21488,17
2686,21496,16
2687,21504,17
2688,21512,31
2689,21520,19
2690,21528,17
2691,21536,19
2692,21544,19
2693,21552,17
2694,21560,17
2695,21568,17
2696,21576,20
2697,21584,18
2698,21592,19
2699,21600,17
2700,21608,17
2701,21616,16
2702,21624,17
2703,21632,17
2704,21640,19
2705,21648,18
2706,21656,18
2707,21664,25
2708,21672,17
2709,21680,18
2710,21688,25
2711,21696,20
2712,21704,30
2713,21712,18
2714,21720,32
2715,21728,18
2716,21736,17
2717,21744,19
2718,21752,19
2719,21760,17
2720,21768,19
2721,21776,20
2722,21784,17
2723,21792,19
2724,21800,16
2725,21808,18
2726,21816,18
2727,21824,20
2728,21832,17
2729,21840,18
2730,21848,19
2731,21856,18
2732,21864,19
2733,21872,18
2734,21880,17
2735,21888,16
2736,21896,17
2737,21904,19
2738,21912,16
2739,21920,20
2740,21928,16
2741,21936,20
2742,21944,18
2743,21952,19
2744,21960,18
2745,21968,18
2746,21976,17
2747,21984,21
2748,21992,15
2749,22000,16
2750,22008,16
2751,22016,17
2752,22024,19
2753,22032,18
2754,22040,29
2755,22048,17
2756,22056,17
2757,22064,18
2758,22072,17
2759,22080,19
2760,22088,17
2761,22096,19
2762,22104,27
2763,22112,18
2764,22120,19
2765,22128,17
2766,22136,18
2767,22144,16
2768,22152,19
2769,22160,18
2770,22168,16
2771,22176,17
2772,22184,18
2773,22192,17
2774,22200,19
2775,22208,16
2776,22216,18
2777,22224,18
2778,22232,18
2779,22240,19
2780,22248,17
2781,22256,18
2782,22264,17
2783,22272,17
2784,22280,17
2785,22288,20
2786,22296,19
2787,22304,30
2788,22312,19
2789,22320,18
2790,22328,15
2791,22336,15
2792,22344,17
2793,22352,19
2794,22360,18
2795,22368,16
2796,22376,18
2797,22384,19
2798,22392,18
2799,22400,18
2800,22408,17
2801,22416,20
2802,22424,18
2803,22432,17
2804,22440,22
2805,22448,17
2806,22456,18
2807,22464,20
2808,22472,18
2809,22480,21
2810,22488,16
2811,22496,18
2812,22504,17
2813,22512,19
2814,22520,16
2815,22528,18
2816,22536,18
2817,22544,18
2818,22552,18
2819,22560,18
2820,22568,17
2821,22576,17
2822,22584,19
2823,22592,17
2824,22600,18
2825,22608,17
2826,22616,17
2827,22624,20
2828,22632,19
2829,22640,17
2830,22648,19
2831,22656,18
2832,22664,20
2833,22672,17
2834,22680,19
2835,22688,17
2836,22696,16
2837,22704,19
2838,22712,19
2839,22720,19
2840,22728,18
2841,22736,18
2842,22744,18
2843,22752,16
2844,22760,18
2845,22768,17
2846,22776,20
2847,22784,18
2848,22792,18
2849,22800,19
2850,22808,19
2851,22816,16
2852,22824,18
2853,22832,18
2854,22840,18
2855,22848,18
2856,22856,18
2857,22864,16
2858,22872,20
2859,22880,20
2860,22888,18
2861,22896,19
2862,22904,17
2863,22912,17
2864,22920,20
2865,22928,17
2866,22936,17
2867,22944,19
2868,22952,24
2869,22960,16
2870,22968,17
2871,22976,19
2872,22984,18
2873,22992,17
2874,23000,16
2875,23008,18
2876,23016,18
2877,23024,19
2878,23032,17
2879,23040,18
2880,23048,20
2881,23056,25
2882,23064,16
2883,23072,17
2884,23080,17
2885,23088,16
2886,23096,19
2887,23104,20
2888,23112,17
2889,23120,18
2890,23128,16
2891,23136,19
2892,23144,18
2893,23152,17
2894,23160,17
2895,23168,16
2896,23176,19
2897,23184,21
2898,23192,18
2899,23200,19
2900,23208,17
2901,23216,19
2902,23224,20
2903,23232,18
2904,23240,20
2905,23248,18
2906,23256,19
2907,23264,18
2908,23272,16
2909,23280,18
2910,23288,18
2911,23296,17
2912,23304,19
2913,23312,18
2914,23320,18
2915,23328,17
2916,23336,18
2917,23344,18
2918,23352,19
2919,23360,19
2920,23368,19
2921,23376,19
2922,23384,17
2923,23392,18
2924,23400,17
2925,23408,18
2926,23416,18
2927,23424,17
2928,23432,18
2929,23440,26
2930,23448,16
2931,23456,19
2932,23464,24
2933,23472,17
2934,23480,17
2935,23488,19
2936,23496,17
2937,23504,20
2938,23512,17
2939,23520,18
2940,23528,19
2941,23536,18
2942,23544,20
2943,23552,18
2944,23560,17
2945,23568,18
2946,23576,18
2947,23584,16
2948,23592,20
2949,23600,19
2950,23608,16
2951,23616,20
2952,23624,19
2953,23632,18
2954,23640,19
2955,23648,19
2956,23656,19
2957,23664,19
2958,23672,19
2959,23680,20
2960,23688,19
2961,23696,18
2962,23704,21
2963,23712,17
2964,23720,18
2965,23728,21
2966,23736,16
2967,23744,16
2968,23752,18
2969,23760,19
2970,23768,17
2971,23776,17
2972,23784,18
2973,23792,16
2974,23800,16
2975,23808,17
2976,23816,18
2977,23824,16
2978,23832,16
2979,23840,18
2980,23848,17
2981,23856,17
2982,23864,17
2983,23872,18
2984,23880,16
2985,23888,16
2986,23896,16
2987,23904,18
2988,23912,17
2989,23920,25
2990,23928,18
2991,23936,18
2992,23944,18
2993,23952,19
2994,23960,20
2995,23968,18
2996,23976,18
2997,23984,19
2998,23992,20
2999,24000,17
3000,24008,19
3001,24016,20
3002,24024,18
3003,24032,19
3004,24040,19
3005,24048,19
3006,24056,17
3007,24064,19
3008,24072,16
3009,24080,20
3010,24088,18
3011,24096,19
3012,24104,18
3013,24112,16
3014,24120,18
3015,24128,17
3016,24136,18
3017,24144,17
3018,24152,23
3019,24160,18
3020,24168,19
3021,24176,18
3022,24184,18
3023,24192,18
3024,24200,19
3025,24208,16
3026,24216,18
3027,24224,18
3028,24232,17
3029,24240,19
3030,24248,17
3031,24256,17
3032,24264,17
3033,24272,19
3034,24280,16
3035,24288,19
3036,24296,18
3037,24304,17
3038,24312,19
3039,24320,18
3040,24328,17
3041,24336,18
3042,24344,20
3043,24352,20
3044,24360,18
3045,24368,20
3046,24376,19
3047,24384,17
3048,24392,18
3049,24400,19
3050,24408,17
3051,24416,18
3052,24424,16
3053,24432,18
3054,24440,18
3055,24448,18
3056,24456,18
3057,24464,17
3058,24472,19
3059,24480,17
3060,24488,18
3061,24496,18
3062,24504,16
3063,24512,18
3064,24520,19
3065,24528,18
3066,24536,16
3067,24544,20
3068,24552,18
3069,24560,18
3070,24568,17
3071,24576,18
3072,24584,18
3073,24592,18
3074,24600,18
3075,24608,19
3076,24616,18
3077,24624,21
3078,24632,16
3079,24640,18
3080,24648,18
3081,24656,21
3082,24664,17
3083,24672,17
3084,24680,19
3085,24688,20
3086,24696,16
3087,24704,18
3088,24712,19
3089,24720,18
3090,24728,18
3091,24736,17
3092,24744,19
3093,24752,21
3094,24760,18
3095,24768,18
3096,24776,20
3097,24784,20
3098,24792,20
3099,24800,20
3100,24808,17
3101,24816,16
3102,24824,19
3103,24832,19
3104,24840,18
3105,24848,18
3106,24856,20
3107,24864,18
3108,24872,19
3109,24880,19
3110,24888,17
3111,24896,27
3112,24904,18
3113,24912,18
3114,24920,17
3115,24928,19
3116,24936,20
3117,24944,16
3118,24952,20
3119,24960,18
3120,24968,18
3121,24976,19
3122,24984,17
3123,24992,19
3124,25000,18
3125,25008,17
3126,25016,17
3127,25024,18
3128,25032,19
3129,25040,20
3130,25048,19
3131,25056,21
3132,25064,18
3133,25072,20
3134,25080,17
3135,25088,18
3136,25096,17
3137,25104,20
3138,25112,19
3139,25120,17
3140,25128,18
3141,25136,18
3142,25144,17
3143,25152,18
3144,25160,19
3145,25168,20
3146,25176,18
3147,25184,19
3148,25192,19
3149,25200,18
3150,25208,18
3151,25216,16
3152,25224,18
3153,25232,16
3154,25240,17
3155,25248,19
3156,25256,18
3157,25264,17
3158,25272,18
3159,25280,19
3160,25288,18
3161,25296,17
3162,25304,18
3163,25312,17
3164,25320,17
3165,25328,17
3166,25336,16
3167,25344,17
3168,25352,19
3169,25360,23
3170,25368,19
3171,25376,23
3172,25384,18
3173,25392,17
3174,25400,18
3175,25408,18
3176,25416,18
3177,25424,19
3178,25432,18
3179,25440,19
3180,25448,18
3181,25456,16
3182,25464,17
3183,25472,19
3184,25480,19
3185,25488,18
3186,25496,17
3187,25504,16
3188,25512,20
3189,25520,18
3190,25528,19
3191,25536,16
3192,25544,18
3193,25552,19
3194,25560,16
3195,25568,16
3196,25576,17
3197,25584,17
3198,25592,19
3199,25600,18
3200,25608,18
3201,25616,19
3202,25624,18
3203,25632,19
3204,25640,19
3205,25648,19
3206,25656,18
3207,25664,16
3208,25672,16
3209,25680,16
3210,25688,18
3211,25696,19
3212,25704,17
3213,25712,19
3214,25720,18
3215,25728,18
3216,25736,18
3217,25744,18
3218,25752,16
3219,25760,17
3220,25768,19
3221,25776,17
3222,25784,20
3223,25792,19
3224,25800,18
3225,25808,18
3226,25816,19
3227,25824,17
3228,25832,17
3229,25840,18
3230,25848,17
3231,25856,17
3232,25864,20
3233,25872,26
3234,25880,19
3235,25888,18
3236,25896,18
3237,25904,17
3238,25912,19
3239,25920,21
3240,25928,20
3241,25936,20
3242,25944,18
3243,25952,17
3244,25960,17
3245,25968,19
3246,25976,17
3247,25984,26
3248,25992,19
3249,26000,17
3250,26008,17
3251,26016,20
3252,26024,18
3253,26032,17
3254,26040,18
3255,26048,17
3256,26056,19
3257,26064,18
3258,26072,16
3259,26080,31
3260,26088,19
3261,26096,18
3262,26104,27
3263,26112,19
3264,26120,21
3265,26128,17
3266,26136,18
3267,26144,17
3268,26152,20
3269,26160,19
3270,26168,18
3271,26176,17
3272,26184,19
3273,26192,17
3274,26200,19
3275,26208,18
3276,26216,16
3277,26224,18
3278,26232,17
3279,26240,18
3280,26248,19
3281,26256,19
3282,26264,18
3283,26272,19
3284,26280,20
3285,26288,18
3286,26296,20
3287,26304,19
3288,26312,19
3289,26320,22
3290,26328,22
3291,26336,20
3292,26344,16
3293,26352,20
3294,26360,19
3295,26368,18
3296,26376,17
3297,26384,18
3298,26392,17
3299,26400,18
3300,26408,20
3301,26416,21
3302,26424,18
3303,26432,18
3304,26440,18
3305,26448,18
3306,26456,18
3307,26464,18
3308,26472,19
3309,26480,18
3310,26488,19
3311,26496,19
3312,26504,18
3313,26512,19
3314,26520,21
3315,26528,20
3316,26536,18
3317,26544,19
3318,26552,19
3319,26560,17
3320,26568,19
3321,26576,19
3322,26584,19
3323,26592,19
3324,26600,19
3325,26608,19
3326,26616,17
3327,26624,16
3328,26632,18
3329,26640,19
3330,26648,17
3331,26656,20
3332,26664,17
3333,26672,17
3334,26680,19
3335,26688,16
3336,26696,17
3337,26704,18
3338,26712,19
3339,26720,19
3340,26728,18
3341,26736,19
3342,26744,18
3343,26752,20
3344,26760,18
3345,26768,18
3346,26776,17
3347,26784,19
3348,26792,18
3349,26800,19
3350,26808,17
3351,26816,19
3352,26824,18
3353,26832,17
3354,26840,18
3355,26848,17
3356,26856,18
3357,26864,19
3358,26872,21
3359,26880,27
3360,26888,22
3361,26896,18
3362,26904,18
3363,26912,16
3364,26920,16
3365,26928,30
3366,26936,19
3367,26944,17
3368,26952,18
3369,26960,18
3370,26968,18
3371,26976,20
3372,26984,18
3373,26992,19
3374,27000,19
3375,27008,17
3376,27016,16
3377,27024,17
3378,27032,18
3379,27040,20
3380,27048,26
3381,27056,18
3382,27064,19
3383,27072,19
3384,27080,20
3385,27088,20
3386,27096,18
3387,27104,18
3388,27112,19
3389,27120,19
3390,27128,17
3391,27136,17
3392,27144,19
3393,27152,19
3394,27160,17
3395,27168,19
3396,27176,18
3397,27184,38
3398,27192,19
3399,27200,18
3400,27208,19
3401,27216,18
3402,27224,19
3403,27232,19
3404,27240,19
3405,27248,19
3406,27256,27
3407,27264,20
3408,27272,20
3409,27280,18
3410,27288,30
3411,27296,26
3412,27304,20
3413,27312,17
3414,27320,19
3415,27328,19
3416,27336,21
3417,27344,18
3418,27352,19
3419,27360,17
3420,27368,17
3421,27376,18
3422,27384,18
3423,27392,16
3424,27400,19
3425,27408,19
3426,27416,16
3427,27424,19
3428,27432,18
3429,27440,17
3430,27448,20
3431,27456,18
3432,27464,17
3433,27472,20
3434,27480,19
3435,27488,18
3436,27496,17
3437,27504,16
3438,27512,17
3439,27520,18
3440,27528,18
3441,27536,18
3442,27544,18
3443,27552,19
3444,27560,20
3445,27568,19
3446,27576,18
3447,27584,16
3448,27592,17
3449,27600,16
3450,27608,18
3451,27616,19
3452,27624,19
3453,27632,19
3454,27640,19
3455,27648,19
3456,27656,17
3457,27664,18
3458,27672,18
3459,27680,19
3460,27688,20
3461,27696,19
3462,27704,17
3463,27712,18
3464,27720,19
3465,27728,16
3466,27736,17
3467,27744,18
3468,27752,18
3469,27760,22
3470,27768,19
3471,27776,20
3472,27784,17
3473,27792,19
3474,27800,18
3475,27808,19
3476,27816,18
3477,27824,16
3478,27832,19
3479,27840,18
3480,27848,19
3481,27856,18
3482,27864,19
3483,27872,18
3484,27880,19
3485,27888,16
3486,27896,17
3487,27904,17
3488,27912,18
3489,27920,17
3490,27928,17
3491,27936,17
3492,27944,18
3493,27952,16
3494,27960,18
3495,27968,20
3496,27976,19
3497,27984,17
3498,27992,18
3499,28000,18
3500,28008,19
3501,28016,19
3502,28024,16
3503,28032,17
3504,28040,17
3505,28048,19
3506,28056,17
3507,28064,18
3508,28072,18
3509,28080,17
3510,28088,17
3511,28096,17
3512,28104,16
3513,28112,18
3514,28120,18
3515,28128,20
3516,28136,17
3517,28144,18
3518,28152,17
3519,28160,18
3520,28168,18
3521,28176,19
3522,28184,16
3523,28192,18
3524,28200,18
3525,28208,20
3526,28216,17
3527,28224,18
3528,28232,18
3529,28240,18
3530,28248,21
3531,28256,18
3532,28264,19
3533,28272,18
3534,28280,28
3535,28288,20
3536,28296,19
3537,28304,18
3538,28312,21
3539,28320,19
3540,28328,17
3541,28336,17
3542,28344,17
3543,28352,17
3544,28360,19
3545,28368,18
3546,28376,17
3547,28384,21
3548,28392,19
3549,28400,19
3550,28408,19
3551,28416,18
3552,28424,17
3553,28432,19
3554,28440,18
3555,28448,18
3556,28456,19
3557,28464,19
3558,28472,18
3559,28480,17
3560,28488,17
3561,28496,18
3562,28504,21
3563,28512,19
3564,28520,19
3565,28528,20
3566,28536,18
3567,28544,17
3568,28552,20
3569,28560,17
3570,28568,19
3571,28576,16
3572,28584,17
3573,28592,18
3574,28600,18
3575,28608,20
3576,28616,21
3577,28624,17
3578,28632,21
3579,28640,19
3580,28648,19
3581,28656,17
3582,28664,17
3583,28672,18
3584,28680,19
3585,28688,18
3586,28696,18
3587,28704,19
3588,28712,19
3589,28720,17
3590,28728,27
3591,28736,18
3592,28744,19
